#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
araF	araG	511145.b1901	511145.b1900	0.739	0	0.303	0	0.569	0.111	0.800	0.734	0.995
araG	araF	511145.b1900	511145.b1901	0.739	0	0.303	0	0.569	0.111	0.800	0.734	0.995
atoC	cheA	511145.b2220	511145.b1888	0.204	0	0	0	0.075	0.177	0	0.278	0.503
atoC	atoS	511145.b2220	511145.b2219	0.848	0.102	0.518	0	0.360	0.324	0.900	0.988	0.999
atoS	atoC	511145.b2219	511145.b2220	0.848	0.102	0.518	0	0.360	0.324	0.900	0.988	0.999
baeR	cheY	511145.b2079	511145.b1882	0	0.002	0.303	0	0	0	0	0.266	0.467
baeR	baeS	511145.b2079	511145.b2078	0.888	0.096	0.774	0	0.122	0.580	0.900	0.981	0.999
baeR	creC	511145.b2079	511145.b4399	0.253	0.051	0.207	0	0.058	0.195	0	0.532	0.754
baeS	baeR	511145.b2078	511145.b2079	0.888	0.096	0.774	0	0.122	0.580	0.900	0.981	0.999
cbdB	cydD	511145.b0979	511145.b0887	0.099	0	0.644	0	0.059	0.095	0	0.268	0.763
cheA	flgN	511145.b1888	511145.b1070	0	0	0.174	0	0.747	0	0	0.047	0.783
cheA	flgM	511145.b1888	511145.b1071	0.382	0	0.245	0	0.750	0.332	0	0.755	0.977
cheA	flgA	511145.b1888	511145.b1072	0.358	0	0.239	0	0.372	0	0	0.749	0.912
cheA	flgB	511145.b1888	511145.b1073	0.384	0	0.381	0	0.552	0	0	0.597	0.921
cheA	flgC	511145.b1888	511145.b1074	0.384	0	0.474	0	0.606	0	0	0.719	0.959
cheA	flgD	511145.b1888	511145.b1075	0.384	0	0.446	0	0.704	0	0	0.638	0.958
cheA	flgE	511145.b1888	511145.b1076	0.384	0	0.548	0	0.600	0	0	0.801	0.974
cheA	flgF	511145.b1888	511145.b1077	0	0	0.477	0	0.507	0	0	0.320	0.809
cheA	flgG	511145.b1888	511145.b1078	0.378	0	0.456	0	0.640	0	0	0.306	0.904
cheA	flgH	511145.b1888	511145.b1079	0.342	0	0.331	0	0.467	0	0	0.357	0.828
cheA	flgI	511145.b1888	511145.b1080	0.342	0	0.245	0	0.299	0	0	0.294	0.721
cheA	flgK	511145.b1888	511145.b1082	0.384	0	0.428	0	0.785	0	0	0.530	0.959
cheA	flgL	511145.b1888	511145.b1083	0.310	0	0.409	0	0.811	0	0	0.623	0.967
cheA	trg	511145.b1888	511145.b1421	0.167	0	0.782	0	0.472	0.995	0.800	0.264	0.999
cheA	flhA	511145.b1888	511145.b1879	0.519	0	0.446	0	0.129	0	0	0.825	0.954
cheA	flhB	511145.b1888	511145.b1880	0.519	0	0.509	0	0.228	0	0	0.830	0.965
cheA	cheZ	511145.b1888	511145.b1881	0.605	0	0.510	0	0.849	0.999	0.720	0.993	0.999
cheA	cheY	511145.b1888	511145.b1882	0.568	0.878	0.545	0	0.833	0.999	0.800	0.996	0.999
cheA	cheB	511145.b1888	511145.b1883	0.612	0	0.783	0	0.782	0.999	0.800	0.997	0.999
cheA	cheR	511145.b1888	511145.b1884	0.612	0	0.783	0	0.820	0	0.720	0.993	0.999
cheA	tap	511145.b1888	511145.b1885	0.490	0	0.782	0	0.988	0.995	0.800	0.264	0.999
cheA	tar	511145.b1888	511145.b1886	0.555	0	0.783	0	0.935	0.999	0.800	0.831	0.999
cheA	cheW	511145.b1888	511145.b1887	0.865	0.701	0.783	0	0.973	0.999	0.800	0.997	0.999
cheA	atoC	511145.b1888	511145.b2220	0.204	0	0	0	0.075	0.177	0	0.278	0.503
cheA	fliY	511145.b1888	511145.b1920	0	0	0	0	0	0	0	0.561	0.561
cheA	fliJ	511145.b1888	511145.b1942	0.384	0	0.174	0	0.361	0	0	0.249	0.723
cheA	fliO	511145.b1888	511145.b1947	0.384	0	0.158	0	0.312	0	0	0.370	0.745
cheA	fliK	511145.b1888	511145.b1943	0.384	0	0.193	0	0.437	0	0	0.473	0.832
cheA	fliQ	511145.b1888	511145.b1949	0.384	0	0.370	0	0.200	0	0	0.549	0.841
cheA	fliE	511145.b1888	511145.b1937	0.384	0	0.239	0	0.177	0	0	0.676	0.858
cheA	fliR	511145.b1888	511145.b1950	0.384	0	0.476	0	0	0	0	0.629	0.869
cheA	fliP	511145.b1888	511145.b1948	0.384	0	0.431	0	0.200	0.093	0	0.578	0.873
cheA	fliT	511145.b1888	511145.b1926	0	0	0.192	0	0.712	0.557	0	0.078	0.892
cheA	fliH	511145.b1888	511145.b1940	0.384	0	0.246	0	0.457	0	0	0.629	0.894
cheA	fliI	511145.b1888	511145.b1941	0.384	0	0.441	0	0.368	0	0	0.690	0.923
cheA	fliF	511145.b1888	511145.b1938	0.384	0	0.402	0	0.393	0	0	0.747	0.935
cheA	fliS	511145.b1888	511145.b1925	0.383	0	0.311	0	0.816	0	0	0.760	0.978
cheA	fliG	511145.b1888	511145.b1939	0.384	0	0.584	0	0.504	0	0	0.857	0.979
cheA	fliA	511145.b1888	511145.b1922	0.384	0	0.346	0	0.716	0	0	0.856	0.981
cheA	fliN	511145.b1888	511145.b1946	0.384	0	0.527	0	0.490	0.093	0	0.884	0.981
cheA	fliD	511145.b1888	511145.b1924	0.382	0	0.385	0	0.854	0	0	0.812	0.988
cheA	fliC	511145.b1888	511145.b1923	0.310	0	0.458	0	0.812	0	0	0.866	0.989
cheA	motA	511145.b1888	511145.b1890	0.899	0	0.273	0	0.805	0	0	0.438	0.991
cheA	fliM	511145.b1888	511145.b1945	0.384	0	0.595	0	0.691	0	0	0.982	0.998
cheA	motB	511145.b1888	511145.b1889	0.899	0	0.289	0	0.957	0	0	0.919	0.999
cheB	flgN	511145.b1883	511145.b1070	0	0	0.155	0	0.535	0	0	0.078	0.606
cheB	flgM	511145.b1883	511145.b1071	0.115	0	0.178	0	0.551	0	0	0.538	0.829
cheB	flgA	511145.b1883	511145.b1072	0.072	0	0.209	0	0.340	0	0	0.422	0.682
cheB	flgB	511145.b1883	511145.b1073	0.159	0	0.281	0	0.340	0	0	0.509	0.777
cheB	flgC	511145.b1883	511145.b1074	0.159	0	0.322	0	0.356	0	0	0.411	0.755
cheB	flgD	511145.b1883	511145.b1075	0.159	0	0.374	0	0.437	0	0	0.281	0.758
cheB	flgE	511145.b1883	511145.b1076	0.159	0	0.368	0	0.335	0	0	0.339	0.735
cheB	flgF	511145.b1883	511145.b1077	0	0	0.380	0	0.318	0	0	0.085	0.579
cheB	flgG	511145.b1883	511145.b1078	0.113	0	0.342	0	0.548	0	0	0.259	0.778
cheB	flgH	511145.b1883	511145.b1079	0.058	0	0.291	0	0.356	0	0	0.333	0.674
cheB	flgI	511145.b1883	511145.b1080	0.060	0	0.241	0	0.300	0	0	0.450	0.688
cheB	flgK	511145.b1883	511145.b1082	0.159	0	0.318	0	0.752	0	0	0.366	0.898
cheB	flgL	511145.b1883	511145.b1083	0.089	0	0.284	0	0.558	0	0	0.267	0.760
cheB	trg	511145.b1883	511145.b1421	0.076	0	0.780	0	0.211	0.093	0.800	0.135	0.968
cheB	flhA	511145.b1883	511145.b1879	0.615	0	0.314	0	0.156	0	0	0.775	0.943
cheB	flhB	511145.b1883	511145.b1880	0.615	0	0.324	0	0.361	0	0	0.512	0.908
cheB	cheZ	511145.b1883	511145.b1881	0.869	0	0.486	0	0.846	0	0	0.993	0.999
cheB	cheY	511145.b1883	511145.b1882	0.871	0.756	0.560	0	0.793	0.110	0	0.985	0.999
cheB	fliT	511145.b1883	511145.b1926	0	0	0	0	0.569	0	0	0.120	0.604
cheB	fliJ	511145.b1883	511145.b1942	0.159	0	0.162	0	0.359	0	0	0.239	0.610
cheB	fliE	511145.b1883	511145.b1937	0.159	0	0.244	0	0.201	0	0	0.404	0.657
cheB	fliO	511145.b1883	511145.b1947	0.159	0	0.170	0	0.299	0	0	0.389	0.661
cheB	fliR	511145.b1883	511145.b1950	0.326	0	0.343	0	0	0	0	0.400	0.711
cheB	fliQ	511145.b1883	511145.b1949	0.323	0	0.252	0	0.200	0	0	0.419	0.733
cheB	fliH	511145.b1883	511145.b1940	0.159	0	0.189	0	0.550	0	0	0.305	0.758
cheB	fliP	511145.b1883	511145.b1948	0.322	0	0.292	0	0.230	0.093	0	0.412	0.767
cheB	fliK	511145.b1883	511145.b1943	0.159	0	0	0	0.481	0	0	0.548	0.786
cheB	fliF	511145.b1883	511145.b1938	0.159	0	0.307	0	0.320	0	0	0.547	0.796
cheB	fliI	511145.b1883	511145.b1941	0.159	0	0.316	0	0.361	0	0	0.517	0.799
cheB	motA	511145.b1883	511145.b1890	0.460	0	0.304	0	0.732	0	0	0.062	0.893
cheB	fliD	511145.b1883	511145.b1924	0.115	0	0.262	0	0.732	0	0	0.515	0.903
cheB	fliA	511145.b1883	511145.b1922	0.326	0	0.300	0	0.491	0	0	0.653	0.905
cheB	fliC	511145.b1883	511145.b1923	0.089	0	0.293	0	0.550	0	0	0.712	0.905
cheB	fliS	511145.b1883	511145.b1925	0.115	0	0.248	0	0.750	0	0	0.537	0.912
cheB	fliG	511145.b1883	511145.b1939	0.159	0	0.442	0	0.361	0	0	0.752	0.915
cheB	fliN	511145.b1883	511145.b1946	0.322	0	0.448	0	0.423	0.093	0	0.795	0.952
cheB	motB	511145.b1883	511145.b1889	0.460	0	0.281	0	0.736	0	0	0.796	0.976
cheB	fliM	511145.b1883	511145.b1945	0.320	0	0.491	0	0.327	0.942	0	0.935	0.998
cheB	tap	511145.b1883	511145.b1885	0.808	0	0.779	0	0.844	0	0.800	0.135	0.998
cheB	cheW	511145.b1883	511145.b1887	0.589	0	0.783	0	0.796	0	0.800	0.987	0.999
cheB	tar	511145.b1883	511145.b1886	0.674	0	0.782	0	0.746	0.550	0.800	0.675	0.999
cheB	cheR	511145.b1883	511145.b1884	0.888	0.899	0.784	0	0.796	0	0	0.986	0.999
cheB	cheA	511145.b1883	511145.b1888	0.612	0	0.783	0	0.782	0.999	0.800	0.997	0.999
cheR	flgN	511145.b1884	511145.b1070	0.095	0	0.176	0	0.558	0	0	0.043	0.642
cheR	flgM	511145.b1884	511145.b1071	0.136	0	0.184	0	0.513	0	0	0.671	0.872
cheR	flgA	511145.b1884	511145.b1072	0.159	0	0.285	0	0.349	0.093	0	0.096	0.620
cheR	flgB	511145.b1884	511145.b1073	0.326	0	0.317	0	0.325	0.141	0	0.467	0.831
cheR	flgC	511145.b1884	511145.b1074	0.326	0	0.356	0	0.320	0.561	0	0.417	0.910
cheR	flgD	511145.b1884	511145.b1075	0.326	0	0.457	0	0.360	0	0	0.234	0.796
cheR	flgE	511145.b1884	511145.b1076	0.326	0	0.437	0	0.309	0	0	0.378	0.815
cheR	flgF	511145.b1884	511145.b1077	0.319	0	0.459	0	0.264	0	0	0.372	0.807
cheR	flgG	511145.b1884	511145.b1078	0.242	0	0.372	0	0.535	0	0	0.459	0.864
cheR	flgH	511145.b1884	511145.b1079	0.237	0	0.353	0	0.397	0	0	0.402	0.798
cheR	flgI	511145.b1884	511145.b1080	0.203	0	0.244	0	0.200	0	0	0.451	0.700
cheR	flgK	511145.b1884	511145.b1082	0.159	0	0.375	0	0.559	0	0	0.222	0.795
cheR	flgL	511145.b1884	511145.b1083	0.115	0	0.322	0	0.730	0.116	0	0.413	0.900
cheR	trg	511145.b1884	511145.b1421	0.076	0	0.779	0	0.214	0	0.800	0.134	0.967
cheR	flhA	511145.b1884	511145.b1879	0.505	0	0.341	0	0.147	0	0	0.781	0.931
cheR	flhB	511145.b1884	511145.b1880	0.505	0	0.404	0	0.299	0	0	0.557	0.896
cheR	cheZ	511145.b1884	511145.b1881	0.869	0	0.593	0	0.753	0.674	0.720	0.983	0.999
cheR	cheY	511145.b1884	511145.b1882	0.871	0.748	0.551	0	0.772	0	0	0.979	0.999
cheR	cheB	511145.b1884	511145.b1883	0.888	0.899	0.784	0	0.796	0	0	0.986	0.999
cheR	fliJ	511145.b1884	511145.b1942	0.115	0	0.212	0	0.345	0	0	0.217	0.594
cheR	fliO	511145.b1884	511145.b1947	0.159	0	0.205	0	0.329	0	0	0.328	0.658
cheR	fliR	511145.b1884	511145.b1950	0.159	0	0.376	0	0	0.093	0	0.371	0.660
cheR	fliQ	511145.b1884	511145.b1949	0.159	0	0.276	0	0.201	0	0	0.397	0.667
cheR	fliK	511145.b1884	511145.b1943	0.115	0	0.204	0	0.449	0	0	0.285	0.685
cheR	fliE	511145.b1884	511145.b1937	0.139	0	0.289	0	0.200	0.094	0	0.429	0.700
cheR	fliP	511145.b1884	511145.b1948	0.159	0	0.318	0	0.268	0.093	0	0.368	0.715
cheR	fliY	511145.b1884	511145.b1920	0	0	0	0	0.056	0	0	0.732	0.736
cheR	fliT	511145.b1884	511145.b1926	0	0	0.167	0	0.645	0	0	0.199	0.742
cheR	fliF	511145.b1884	511145.b1938	0.159	0	0.342	0	0.353	0	0	0.479	0.788
cheR	fliH	511145.b1884	511145.b1940	0.115	0	0.294	0	0.550	0	0	0.504	0.841
cheR	fliC	511145.b1884	511145.b1923	0.091	0	0.328	0	0.453	0.116	0	0.661	0.881
cheR	fliA	511145.b1884	511145.b1922	0.159	0	0.316	0	0.463	0	0	0.678	0.887
cheR	motA	511145.b1884	511145.b1890	0.502	0	0.349	0	0.744	0	0	0.204	0.925
cheR	fliG	511145.b1884	511145.b1939	0.159	0	0.483	0	0.360	0.142	0	0.745	0.928
cheR	fliS	511145.b1884	511145.b1925	0.115	0	0.315	0	0.733	0	0	0.608	0.928
cheR	fliD	511145.b1884	511145.b1924	0.115	0	0.324	0	0.740	0	0	0.621	0.933
cheR	fliI	511145.b1884	511145.b1941	0.145	0	0.344	0	0.357	0.858	0	0.533	0.971
cheR	motB	511145.b1884	511145.b1889	0.502	0	0.329	0	0.735	0	0	0.807	0.980
cheR	fliM	511145.b1884	511145.b1945	0.159	0	0.537	0	0.390	0	0	0.937	0.983
cheR	fliN	511145.b1884	511145.b1946	0.159	0	0.460	0	0.386	0.550	0	0.914	0.987
cheR	tap	511145.b1884	511145.b1885	0.808	0	0.778	0	0.846	0	0.800	0.134	0.998
cheR	cheW	511145.b1884	511145.b1887	0.589	0	0.783	0	0.794	0	0.720	0.988	0.999
cheR	cheA	511145.b1884	511145.b1888	0.612	0	0.783	0	0.820	0	0.720	0.993	0.999
cheR	tar	511145.b1884	511145.b1886	0.674	0	0.782	0	0.763	0.524	0.800	0.757	0.999
cheW	flgN	511145.b1887	511145.b1070	0	0	0.158	0	0.691	0	0	0.133	0.755
cheW	flgM	511145.b1887	511145.b1071	0.115	0	0.215	0	0.581	0	0	0.678	0.894
cheW	flgA	511145.b1887	511145.b1072	0.115	0	0.271	0	0.358	0	0	0.604	0.814
cheW	flgB	511145.b1887	511145.b1073	0.159	0	0.398	0	0.484	0	0	0.783	0.935
cheW	flgC	511145.b1887	511145.b1074	0.159	0	0.444	0	0.456	0	0	0.794	0.940
cheW	flgD	511145.b1887	511145.b1075	0.159	0	0.496	0	0.550	0	0	0.449	0.880
cheW	flgE	511145.b1887	511145.b1076	0.159	0	0.499	0	0.488	0	0	0.548	0.889
cheW	flgF	511145.b1887	511145.b1077	0.061	0	0.492	0	0.329	0	0	0.353	0.765
cheW	flgG	511145.b1887	511145.b1078	0.115	0	0.418	0	0.551	0	0	0.560	0.884
cheW	flgH	511145.b1887	511145.b1079	0.096	0	0.364	0	0.473	0.292	0	0.567	0.890
cheW	flgI	511145.b1887	511145.b1080	0.098	0	0.282	0	0.275	0	0	0.529	0.749
cheW	flgK	511145.b1887	511145.b1082	0.159	0	0.452	0	0.738	0	0	0.446	0.924
cheW	flgL	511145.b1887	511145.b1083	0.093	0	0.417	0	0.761	0	0	0.445	0.920
cheW	trg	511145.b1887	511145.b1421	0.076	0	0.779	0	0.213	0.134	0.800	0.134	0.970
cheW	flhA	511145.b1887	511145.b1879	0.351	0	0.404	0	0.098	0	0	0.797	0.920
cheW	flhB	511145.b1887	511145.b1880	0.348	0	0.434	0	0.205	0	0	0.753	0.918
cheW	cheZ	511145.b1887	511145.b1881	0.581	0	0.589	0	0.847	0	0.720	0.974	0.999
cheW	cheY	511145.b1887	511145.b1882	0.583	0.130	0.557	0	0.754	0.093	0.800	0.988	0.999
cheW	cheB	511145.b1887	511145.b1883	0.589	0	0.783	0	0.796	0	0.800	0.987	0.999
cheW	cheR	511145.b1887	511145.b1884	0.589	0	0.783	0	0.794	0	0.720	0.988	0.999
cheW	tap	511145.b1887	511145.b1885	0.457	0	0.780	0	0.897	0.134	0.800	0.134	0.997
cheW	tar	511145.b1887	511145.b1886	0.534	0	0.782	0	0.905	0.904	0.800	0.756	0.999
cheW	fliY	511145.b1887	511145.b1920	0	0	0	0	0.058	0	0	0.422	0.432
cheW	fliJ	511145.b1887	511145.b1942	0.115	0	0.196	0	0.356	0	0	0.196	0.582
cheW	fliT	511145.b1887	511145.b1926	0	0	0.156	0	0.573	0	0	0.161	0.671
cheW	fliK	511145.b1887	511145.b1943	0.159	0	0.191	0	0.314	0	0	0.460	0.714
cheW	fliQ	511145.b1887	511145.b1949	0.159	0	0.349	0	0.200	0	0	0.469	0.736
cheW	fliO	511145.b1887	511145.b1947	0.159	0	0.219	0	0.299	0	0	0.494	0.736
cheW	fliH	511145.b1887	511145.b1940	0.159	0	0.285	0	0.323	0	0	0.498	0.768
cheW	fliP	511145.b1887	511145.b1948	0.159	0	0.375	0	0.200	0.093	0	0.495	0.772
cheW	fliR	511145.b1887	511145.b1950	0.159	0	0.462	0	0	0.093	0	0.585	0.807
cheW	fliI	511145.b1887	511145.b1941	0.159	0	0.422	0	0.314	0	0	0.606	0.851
cheW	fliE	511145.b1887	511145.b1937	0.159	0	0.345	0	0.178	0	0	0.735	0.864
cheW	fliF	511145.b1887	511145.b1938	0.159	0	0.408	0	0.333	0	0	0.695	0.885
cheW	fliD	511145.b1887	511145.b1924	0.115	0	0.341	0	0.824	0	0	0.595	0.953
cheW	fliS	511145.b1887	511145.b1925	0.159	0	0.391	0	0.790	0	0	0.651	0.957
cheW	fliA	511145.b1887	511145.b1922	0.205	0	0.407	0	0.559	0	0	0.861	0.967
cheW	fliG	511145.b1887	511145.b1939	0.159	0	0.554	0	0.458	0	0	0.860	0.967
cheW	fliN	511145.b1887	511145.b1946	0.159	0	0.540	0	0.472	0.093	0	0.862	0.969
cheW	fliC	511145.b1887	511145.b1923	0.093	0	0.407	0	0.810	0	0	0.789	0.975
cheW	motA	511145.b1887	511145.b1890	0.850	0	0.378	0	0.751	0	0	0.300	0.981
cheW	fliM	511145.b1887	511145.b1945	0.159	0	0.625	0	0.578	0	0	0.936	0.990
cheW	cheA	511145.b1887	511145.b1888	0.865	0.701	0.783	0	0.973	0.999	0.800	0.997	0.999
cheW	motB	511145.b1887	511145.b1889	0.850	0	0.392	0	0.902	0	0	0.910	0.999
cheY	torR	511145.b1882	511145.b0995	0	0	0.328	0	0	0	0	0.232	0.461
cheY	flgN	511145.b1882	511145.b1070	0	0	0.157	0	0.729	0	0	0.101	0.776
cheY	flgM	511145.b1882	511145.b1071	0	0	0.154	0	0.742	0	0	0.567	0.897
cheY	flgA	511145.b1882	511145.b1072	0	0	0.244	0	0.487	0	0	0.260	0.688
cheY	flgB	511145.b1882	511145.b1073	0	0	0.351	0	0.457	0	0	0.455	0.791
cheY	flgC	511145.b1882	511145.b1074	0.115	0	0.301	0	0.559	0	0	0.481	0.839
cheY	flgD	511145.b1882	511145.b1075	0.074	0	0.523	0	0.668	0	0	0.361	0.893
cheY	flgE	511145.b1882	511145.b1076	0.074	0	0.394	0	0.503	0.668	0	0.571	0.953
cheY	flgF	511145.b1882	511145.b1077	0	0	0.449	0	0.463	0	0	0.473	0.830
cheY	flgG	511145.b1882	511145.b1078	0.158	0	0.379	0	0.662	0	0	0.539	0.907
cheY	flgH	511145.b1882	511145.b1079	0.115	0	0.464	0	0.395	0	0	0.246	0.754
cheY	flgI	511145.b1882	511145.b1080	0.048	0	0.527	0	0.201	0	0	0.340	0.730
cheY	flgK	511145.b1882	511145.b1082	0.050	0	0.354	0	0.793	0	0	0.358	0.907
cheY	flgL	511145.b1882	511145.b1083	0	0	0.264	0	0.849	0	0	0.261	0.911
cheY	trg	511145.b1882	511145.b1421	0.071	0	0.461	0	0.299	0.097	0.800	0.133	0.932
cheY	flhA	511145.b1882	511145.b1879	0.623	0	0.286	0	0.132	0.307	0	0.734	0.949
cheY	flhB	511145.b1882	511145.b1880	0.623	0	0.291	0	0.388	0	0	0.556	0.917
cheY	cheZ	511145.b1882	511145.b1881	0.885	0	0.642	0	0.850	0.997	0.800	0.996	0.999
cheY	baeR	511145.b1882	511145.b2079	0	0.002	0.303	0	0	0	0	0.266	0.467
cheY	fliR	511145.b1882	511145.b1950	0.326	0	0.266	0	0	0	0	0.092	0.511
cheY	fliQ	511145.b1882	511145.b1949	0.326	0	0.217	0	0.149	0	0	0.136	0.560
cheY	fliP	511145.b1882	511145.b1948	0.326	0	0.220	0	0.183	0	0	0.165	0.593
cheY	fliE	511145.b1882	511145.b1937	0.177	0	0.203	0	0.282	0	0	0.295	0.623
cheY	fliJ	511145.b1882	511145.b1942	0	0	0.198	0	0.365	0	0	0.323	0.625
cheY	fliO	511145.b1882	511145.b1947	0.318	0	0.266	0	0.313	0	0	0.342	0.743
cheY	fliY	511145.b1882	511145.b1920	0	0	0	0	0	0	0	0.776	0.776
cheY	fliI	511145.b1882	511145.b1941	0.236	0	0.283	0	0.300	0	0	0.491	0.778
cheY	fliT	511145.b1882	511145.b1926	0	0	0	0	0.690	0	0	0.327	0.782
cheY	fliK	511145.b1882	511145.b1943	0.238	0	0.236	0	0.555	0	0	0.477	0.846
cheY	fliH	511145.b1882	511145.b1940	0	0	0.225	0	0.547	0.304	0	0.483	0.856
cheY	fliS	511145.b1882	511145.b1925	0.090	0	0.257	0	0.793	0	0	0.271	0.884
cheY	motA	511145.b1882	511145.b1890	0.453	0	0.296	0	0.745	0	0	0.129	0.903
cheY	fliF	511145.b1882	511145.b1938	0.240	0	0.382	0	0.494	0.141	0	0.707	0.929
cheY	fliD	511145.b1882	511145.b1924	0.065	0	0.323	0	0.845	0	0	0.527	0.947
cheY	fliC	511145.b1882	511145.b1923	0.045	0	0.233	0	0.717	0	0	0.782	0.948
cheY	fliA	511145.b1882	511145.b1922	0.326	0	0.258	0	0.583	0.093	0	0.789	0.953
cheY	motB	511145.b1882	511145.b1889	0.453	0	0.337	0	0.751	0	0	0.898	0.989
cheY	fliG	511145.b1882	511145.b1939	0.243	0	0.458	0	0.552	0.298	0	0.951	0.992
cheY	tap	511145.b1882	511145.b1885	0.784	0	0.478	0	0.843	0.096	0.800	0.133	0.996
cheY	cheW	511145.b1882	511145.b1887	0.583	0.130	0.557	0	0.754	0.093	0.800	0.988	0.999
cheY	cheA	511145.b1882	511145.b1888	0.568	0.878	0.545	0	0.833	0.999	0.800	0.996	0.999
cheY	cheR	511145.b1882	511145.b1884	0.871	0.748	0.551	0	0.772	0	0	0.979	0.999
cheY	cheB	511145.b1882	511145.b1883	0.871	0.756	0.560	0	0.793	0.110	0	0.985	0.999
cheY	fliM	511145.b1882	511145.b1945	0.326	0	0.696	0	0.407	0.932	0	0.995	0.999
cheY	fliN	511145.b1882	511145.b1946	0.326	0	0.315	0	0.507	0.304	0.800	0.978	0.999
cheY	tar	511145.b1882	511145.b1886	0.655	0	0.504	0	0.889	0.549	0.800	0.733	0.999
cheZ	flgN	511145.b1881	511145.b1070	0.050	0	0.449	0	0.737	0	0	0.106	0.860
cheZ	flgM	511145.b1881	511145.b1071	0.058	0	0.521	0	0.582	0	0	0.606	0.915
cheZ	flgA	511145.b1881	511145.b1072	0.115	0	0.724	0	0.314	0	0	0.415	0.888
cheZ	flgB	511145.b1881	511145.b1073	0.109	0	0.561	0	0.449	0	0	0.387	0.850
cheZ	flgC	511145.b1881	511145.b1074	0.089	0	0.178	0	0.505	0	0	0.438	0.763
cheZ	flgD	511145.b1881	511145.b1075	0.115	0	0.706	0	0.454	0	0	0.381	0.900
cheZ	flgE	511145.b1881	511145.b1076	0.089	0	0.434	0	0.507	0	0	0.277	0.791
cheZ	flgF	511145.b1881	511145.b1077	0	0	0.575	0	0.506	0	0	0.457	0.876
cheZ	flgG	511145.b1881	511145.b1078	0.100	0	0.171	0	0.746	0	0	0.141	0.815
cheZ	flgH	511145.b1881	511145.b1079	0.116	0	0.720	0	0.456	0	0	0.311	0.894
cheZ	flgI	511145.b1881	511145.b1080	0.115	0	0.368	0	0.484	0	0	0.289	0.767
cheZ	flgK	511145.b1881	511145.b1082	0.065	0	0.486	0	0.734	0	0	0.318	0.901
cheZ	flgL	511145.b1881	511145.b1083	0	0	0.563	0	0.841	0	0	0.311	0.948
cheZ	trg	511145.b1881	511145.b1421	0.062	0	0.555	0	0.196	0.093	0.540	0.099	0.844
cheZ	flhA	511145.b1881	511145.b1879	0.624	0	0	0	0.201	0	0	0.606	0.871
cheZ	flhB	511145.b1881	511145.b1880	0.624	0	0.186	0	0.292	0	0	0.587	0.898
cheZ	fliP	511145.b1881	511145.b1948	0.326	0	0	0	0.201	0	0	0.252	0.562
cheZ	fliQ	511145.b1881	511145.b1949	0.326	0	0	0	0.248	0	0	0.223	0.572
cheZ	fliR	511145.b1881	511145.b1950	0.326	0	0.257	0	0.085	0.093	0	0.205	0.609
cheZ	fliF	511145.b1881	511145.b1938	0.219	0	0.315	0	0.360	0	0	0.335	0.741
cheZ	fliI	511145.b1881	511145.b1941	0.183	0	0.152	0	0.362	0	0	0.490	0.744
cheZ	fliY	511145.b1881	511145.b1920	0	0	0	0	0.056	0	0	0.825	0.827
cheZ	fliH	511145.b1881	511145.b1940	0.142	0	0.645	0	0.435	0	0	0.226	0.849
cheZ	fliT	511145.b1881	511145.b1926	0	0	0.346	0	0.740	0	0	0.299	0.870
cheZ	fliO	511145.b1881	511145.b1947	0.316	0	0.528	0	0.299	0	0	0.497	0.871
cheZ	fliK	511145.b1881	511145.b1943	0.218	0	0.625	0	0.475	0	0	0.300	0.877
cheZ	fliJ	511145.b1881	511145.b1942	0.115	0	0.695	0	0.507	0	0	0.199	0.879
cheZ	fliA	511145.b1881	511145.b1922	0.326	0	0.312	0	0.546	0	0	0.632	0.912
cheZ	fliC	511145.b1881	511145.b1923	0	0	0.268	0	0.753	0	0	0.582	0.917
cheZ	motA	511145.b1881	511145.b1890	0.452	0	0.585	0	0.634	0	0	0.123	0.917
cheZ	fliS	511145.b1881	511145.b1925	0.089	0	0.497	0	0.794	0	0	0.389	0.934
cheZ	fliN	511145.b1881	511145.b1946	0.326	0	0	0	0.503	0.093	0	0.818	0.937
cheZ	fliG	511145.b1881	511145.b1939	0.224	0	0.396	0	0.552	0	0	0.766	0.944
cheZ	fliE	511145.b1881	511145.b1937	0.178	0	0.639	0	0.181	0.668	0	0.450	0.947
cheZ	fliD	511145.b1881	511145.b1924	0.088	0	0.615	0	0.802	0	0	0.445	0.956
cheZ	tap	511145.b1881	511145.b1885	0.779	0	0.560	0	0.804	0.111	0	0.099	0.982
cheZ	motB	511145.b1881	511145.b1889	0.452	0	0.583	0	0.800	0	0	0.827	0.991
cheZ	fliM	511145.b1881	511145.b1945	0.326	0	0.663	0	0.489	0	0	0.941	0.992
cheZ	tar	511145.b1881	511145.b1886	0.649	0	0.638	0	0.794	0.547	0.720	0.631	0.998
cheZ	cheW	511145.b1881	511145.b1887	0.581	0	0.589	0	0.847	0	0.720	0.974	0.999
cheZ	cheB	511145.b1881	511145.b1883	0.869	0	0.486	0	0.846	0	0	0.993	0.999
cheZ	cheR	511145.b1881	511145.b1884	0.869	0	0.593	0	0.753	0.674	0.720	0.983	0.999
